player_height,player_weight,gp,pts,ast,net_rating,dreb_pct,ast_*_oreb_pct,net_rating_*_dreb_pct,pts_*_net_rating,ast_*_dreb_pct,age,age_^2,reb,reb_^2,reb_^3,reb_*_dreb_pct,reb_*_dreb_pct_^2,reb_*_dreb_pct_^3,reb_*_dreb_pct_^4,gp_*_oreb_pct,gp_*_oreb_pct_^2,oreb_pct,oreb_pct_^2,oreb_pct_^3,oreb_pct_^4,reb_*_usg_pct,reb_*_usg_pct_^2,reb_*_usg_pct_^3,reb_*_usg_pct_^4,pts_*_dreb_pct,pts_*_dreb_pct_^2,oreb_pct_*_usg_pct,oreb_pct_*_usg_pct_^2,oreb_pct_*_usg_pct_^3,oreb_pct_*_usg_pct_^4,usg_pct,usg_pct_^2,net_rating_*_oreb_pct,net_rating_*_oreb_pct_^2
198.12,106.59412,30,3.7,0.6,0.5,0.095,0.052199999999999996,0.0475,1.85,0.056999999999999995,22.0,484.0,1.7,2.8899999999999997,4.912999999999999,0.1615,0.02608225,0.0042122833750000005,0.0006802837650625001,2.61,6.812099999999999,0.087,0.007568999999999999,0.0006585029999999998,5.728976099999998e-05,0.2822,0.07963684,0.022473516248,0.006342026285185601,0.35150000000000003,0.12355225000000003,0.014442,0.000208571364,3.0121876388879997e-06,4.350201388082049e-08,0.166,0.027556000000000004,0.0435,0.0018922499999999998
205.74,102.0582,11,1.5,0.1,-13.1,0.192,0.0141,-2.5152,-19.65,0.019200000000000002,24.0,576.0,2.5,6.25,15.625,0.48,0.2304,0.110592,0.05308416,1.551,2.405601,0.141,0.019880999999999996,0.002803220999999999,0.00039525416099999984,0.3,0.09,0.027,0.0081,0.28800000000000003,0.08294400000000002,0.016919999999999998,0.00028628639999999994,4.843965887999998e-06,8.195990282495996e-08,0.12,0.0144,-1.8470999999999997,3.4117784099999993
213.36,111.13004,5,0.8,0.2,-61.8,0.0,0.0182,-0.0,-49.44,0.0,23.0,529.0,0.2,0.04000000000000001,0.008000000000000002,0.0,0.0,0.0,0.0,0.45499999999999996,0.20702499999999996,0.091,0.008281,0.000753571,6.857496099999999e-05,0.034,0.0011560000000000001,3.930400000000001e-05,1.3363360000000004e-06,0.0,0.0,0.015470000000000001,0.00023932090000000004,3.702294323000001e-06,5.727449317681002e-08,0.17,0.028900000000000006,-5.623799999999999,31.62712643999999
195.58,99.79024,27,6.1,0.7,-9.4,0.092,0.0623,-0.8648,-57.339999999999996,0.0644,27.0,729.0,1.9,3.61,6.858999999999999,0.17479999999999998,0.030555039999999995,0.005341020991999999,0.0009336104694015997,2.4030000000000005,5.774409000000002,0.08900000000000001,0.007921000000000001,0.0007049690000000002,6.274224100000002e-05,0.38759999999999994,0.15023375999999997,0.05823060537599998,0.02257018264373759,0.5611999999999999,0.3149454399999999,0.018156000000000002,0.0003296403360000001,5.984949940416002e-06,1.0866275111819295e-07,0.204,0.04161599999999999,-0.8366000000000001,0.6998995600000002
205.74,101.151016,47,9.6,0.7,-3.0,0.173,0.08399999999999999,-0.5189999999999999,-28.799999999999997,0.12109999999999999,23.0,529.0,6.4,40.96000000000001,262.14400000000006,1.1072,1.2258918399999998,1.3573074452479998,1.5028108033785854,5.64,31.809599999999996,0.12,0.0144,0.001728,0.00020736,1.3824000000000005,1.9110297600000015,2.641807540224003,3.652034743605663,1.6607999999999998,2.7582566399999995,0.025920000000000006,0.0006718464000000003,1.741425868800001e-05,4.5137758519296034e-07,0.21600000000000005,0.046656000000000024,-0.36,0.1296
210.82,117.93392,37,4.4,0.4,-9.4,0.195,0.0388,-1.8330000000000002,-41.36000000000001,0.07800000000000001,26.0,676.0,3.5,12.25,42.875,0.6825,0.46580625,0.317912765625,0.2169754625390625,3.589,12.880920999999999,0.097,0.009409,0.0009126730000000001,8.852928100000002e-05,0.6685,0.44689225,0.298747469125,0.1997126831100625,0.8580000000000001,0.7361640000000002,0.018527000000000002,0.0003432497290000001,6.359387729183002e-06,1.1782037645857348e-07,0.191,0.036481,-0.9118,0.8313792400000001
190.5,92.98636,79,6.8,3.3,-0.3,0.117,0.08579999999999999,-0.0351,-2.04,0.3861,21.0,441.0,2.1,4.41,9.261000000000001,0.24570000000000003,0.06036849000000002,0.014832537993000007,0.003644354584880102,2.054,4.218915999999999,0.026,0.000676,1.7576e-05,4.5697599999999995e-07,0.525,0.275625,0.14470312500000002,0.07596914062500001,0.7956,0.63297936,0.0065,4.225e-05,2.74625e-07,1.7850624999999998e-09,0.25,0.0625,-0.0078,6.0839999999999993e-05
205.74,88.904032,49,3.6,0.5,-2.8,0.163,0.05,-0.4564,-10.08,0.0815,23.0,529.0,2.0,4.0,8.0,0.326,0.10627600000000001,0.034645976,0.011294588176,4.9,24.010000000000005,0.1,0.010000000000000002,0.0010000000000000002,0.00010000000000000003,0.29600000000000004,0.08761600000000003,0.025934336000000013,0.007676563456000005,0.5868,0.34433424,0.014800000000000002,0.00021904000000000007,3.2417920000000015e-06,4.797852160000003e-08,0.14800000000000002,0.021904000000000007,-0.27999999999999997,0.07839999999999998
185.42,83.91452,57,5.0,1.3,-6.6,0.08,0.045500000000000006,-0.528,-33.0,0.10400000000000001,21.0,441.0,1.3,1.6900000000000002,2.1970000000000005,0.10400000000000001,0.010816000000000003,0.0011248640000000004,0.00011698585600000005,1.995,3.9800250000000004,0.035,0.0012250000000000002,4.287500000000001e-05,1.5006250000000006e-06,0.2912,0.08479744,0.024693014528,0.007190605830553601,0.4,0.16000000000000003,0.007840000000000001,6.146560000000002e-05,4.818903040000003e-07,3.778019983360003e-09,0.224,0.050176000000000005,-0.231,0.053361000000000006
203.2,104.32616,82,8.8,0.9,-4.5,0.113,0.048600000000000004,-0.5085000000000001,-39.6,0.1017,25.0,625.0,4.0,16.0,64.0,0.452,0.204304,0.092345408,0.041740124416,4.428000000000001,19.607184000000007,0.054000000000000006,0.0029160000000000006,0.00015746400000000006,8.503056000000005e-06,0.632,0.399424,0.252435968,0.159539531776,0.9944000000000001,0.9888313600000002,0.008532000000000001,7.279502400000002e-05,6.210871447680002e-07,5.299115519160579e-09,0.158,0.024964,-0.24300000000000002,0.05904900000000001
213.36,99.79024,6,1.0,0.2,-20.7,0.45,0.013400000000000002,-9.315,-20.7,0.09000000000000001,22.0,484.0,1.8,3.24,5.832000000000001,0.81,0.6561000000000001,0.5314410000000002,0.43046721000000016,0.402,0.16160400000000003,0.067,0.004489000000000001,0.00030076300000000006,2.0151121000000005e-05,0.3582,0.12830724000000002,0.04595965336800001,0.016462747836417605,0.45,0.2025,0.013333000000000001,0.00017776888900000002,2.3701925970370004e-06,3.160177789629433e-08,0.199,0.039601000000000004,-1.3869,1.9234916100000001
203.2,104.32616,81,6.5,2.4,-1.8,0.239,0.28319999999999995,-0.43019999999999997,-11.700000000000001,0.5736,25.0,625.0,9.5,90.25,857.375,2.2704999999999997,5.1551702499999985,11.704814052624995,26.575780306485047,9.558,91.355364,0.118,0.013923999999999999,0.0016430319999999998,0.00019387777599999998,1.045,1.0920249999999998,1.1411661249999998,1.1925186006249997,1.5534999999999999,2.4133622499999996,0.01298,0.00016848040000000001,2.186875592e-06,2.8385645184160004e-08,0.11,0.0121,-0.2124,0.04511376
200.66,92.98636,79,9.0,1.9,-6.4,0.102,0.051300000000000005,-0.6528,-57.6,0.19379999999999997,23.0,529.0,3.0,9.0,27.0,0.306,0.093636,0.028652616,0.008767700496,2.1330000000000005,4.549689000000002,0.027000000000000003,0.0007290000000000002,1.9683000000000008e-05,5.314410000000003e-07,0.504,0.254016,0.12802406400000002,0.06452412825600001,0.9179999999999999,0.8427239999999999,0.004536000000000001,2.057529600000001e-05,9.332954265600005e-08,4.2334280548761635e-10,0.168,0.028224000000000003,-0.17280000000000004,0.029859840000000012
200.66,108.86208,6,3.0,0.3,-42.1,0.25,0.0339,-10.525,-126.30000000000001,0.075,25.0,625.0,2.3,5.289999999999999,12.166999999999996,0.575,0.33062499999999995,0.19010937499999994,0.10931289062499996,0.678,0.45968400000000004,0.113,0.012769,0.001442897,0.000163047361,0.6049,0.36590401,0.221335335649,0.1338857445340801,0.75,0.5625,0.029719000000000002,0.0008832189610000001,2.6248384301959006e-05,7.800757330699197e-07,0.263,0.06916900000000001,-4.7573,22.63190329
198.12,90.7184,30,3.9,0.3,-16.4,0.095,0.0174,-1.5579999999999998,-63.959999999999994,0.028499999999999998,21.0,441.0,1.3,1.6900000000000002,2.1970000000000005,0.12350000000000001,0.015252250000000004,0.0018836528750000006,0.0002326311300625001,1.74,3.0276,0.058,0.0033640000000000002,0.00019511200000000003,1.1316496000000002e-05,0.29510000000000003,0.08708401000000002,0.025698491351000007,0.007583624797680103,0.3705,0.13727025,0.013166,0.000173343556,2.282241258296e-06,3.004798840672514e-08,0.227,0.051529000000000005,-0.9511999999999999,0.9047814399999998
215.9,120.20188,82,11.9,1.7,-7.1,0.207,0.1666,-1.4696999999999998,-84.49,0.3519,24.0,576.0,7.4,54.760000000000005,405.22400000000005,1.5318,2.34641124,3.5942327374320002,5.5056457071983385,8.036,64.57729599999999,0.098,0.009604000000000001,0.0009411920000000002,9.223681600000002e-05,1.369,1.874161,2.565726409,3.512479453921,2.4633,6.067846889999999,0.01813,0.0003286969,5.959274797e-06,1.0804165206960999e-07,0.185,0.034225,-0.6958,0.48413764
198.12,99.79024,36,5.8,0.9,-0.3,0.1,0.039599999999999996,-0.03,-1.74,0.09000000000000001,23.0,529.0,1.9,3.61,6.858999999999999,0.19,0.0361,0.0068590000000000005,0.0013032100000000002,1.5839999999999999,2.5090559999999997,0.044,0.0019359999999999998,8.518399999999999e-05,3.748095999999999e-06,0.3458,0.11957764,0.041349947912,0.0142988119879696,0.58,0.3364,0.008008,6.4128064e-05,5.135375365119999e-07,4.112408592388095e-09,0.182,0.033124,-0.013199999999999998,0.00017423999999999996
200.66,95.25431999999999,75,8.5,1.8,-7.4,0.122,0.1548,-0.9028,-62.900000000000006,0.2196,24.0,576.0,4.3,18.49,79.50699999999999,0.5246,0.27520515999999995,0.14437262693599995,0.07573788009062557,6.449999999999999,41.60249999999999,0.086,0.007395999999999999,0.0006360559999999999,5.470081599999999e-05,0.7610999999999999,0.5792732099999999,0.4408848401309998,0.3355574518237039,1.037,1.0753689999999998,0.015221999999999998,0.00023170928399999992,3.5270787210479983e-06,5.368919229179262e-08,0.177,0.031328999999999996,-0.6364,0.40500495999999997
190.5,84.821704,82,15.3,5.3,-5.7,0.096,0.39749999999999996,-0.5472,-87.21000000000001,0.5088,20.0,400.0,4.9,24.010000000000005,117.64900000000003,0.47040000000000004,0.22127616000000003,0.10408830566400003,0.048963138984345615,6.1499999999999995,37.82249999999999,0.075,0.005625,0.000421875,3.1640625e-05,1.2544000000000002,1.5735193600000004,1.9738226851840008,2.475963176294811,1.4688,2.15737344,0.0192,0.00036863999999999994,7.0778879999999984e-06,1.3589544959999995e-07,0.256,0.065536,-0.4275,0.18275624999999998
220.98,116.119552,12,2.0,0.2,-6.0,0.134,0.019000000000000003,-0.804,-12.0,0.026800000000000004,26.0,676.0,1.3,1.6900000000000002,2.1970000000000005,0.17420000000000002,0.030345640000000007,0.005286210488000002,0.0009208578670096005,1.1400000000000001,1.2996000000000003,0.095,0.009025,0.0008573750000000001,8.145062500000001e-05,0.25870000000000004,0.06692569000000002,0.01731367600300001,0.004479047981976104,0.268,0.07182400000000001,0.018905,0.00035739902500000006,6.756628567625002e-06,1.2773406307095067e-07,0.199,0.039601000000000004,-0.5700000000000001,0.3249000000000001
193.04,88.45044,69,16.4,8.3,-9.0,0.127,0.11620000000000001,-1.143,-147.6,1.0541,20.0,400.0,4.6,21.159999999999997,97.33599999999997,0.5841999999999999,0.34128963999999995,0.19938140768799995,0.11647861837132956,0.966,0.933156,0.014,0.00019600000000000002,2.7440000000000003e-06,3.8416000000000005e-08,1.0856,1.1785273599999997,1.2794093020159996,1.388926738268569,2.0827999999999998,4.338055839999999,0.003304,1.0916416e-05,3.6067838464e-08,1.1916813828505601e-10,0.236,0.055695999999999996,-0.126,0.015876
200.66,97.52228,44,2.5,0.4,5.8,0.125,0.03,0.725,14.5,0.05,23.0,529.0,1.3,1.6900000000000002,2.1970000000000005,0.1625,0.026406250000000003,0.004291015625000001,0.0006972900390625002,3.3,10.889999999999999,0.075,0.005625,0.000421875,3.1640625e-05,0.22880000000000003,0.05234944000000001,0.011977551872000005,0.0027404638683136014,0.3125,0.09765625,0.013200000000000002,0.00017424000000000004,2.299968000000001e-06,3.035957760000001e-08,0.17600000000000002,0.030976000000000007,0.435,0.189225
210.82,113.398,34,1.5,0.1,-4.5,0.285,0.015300000000000001,-1.2825,-6.75,0.028499999999999998,22.0,484.0,2.0,4.0,8.0,0.57,0.32489999999999997,0.18519299999999997,0.10556000999999997,5.202,27.060804,0.153,0.023409,0.003581577,0.000547981281,0.344,0.11833599999999998,0.04070758399999999,0.014003408895999997,0.4275,0.18275624999999998,0.026316,0.000692531856,1.8224668322495998e-05,4.796003715748047e-07,0.172,0.029583999999999996,-0.6885,0.47403225
205.74,118.841104,72,9.5,1.1,-14.2,0.19,0.060500000000000005,-2.698,-134.9,0.20900000000000002,22.0,484.0,4.3,18.49,79.50699999999999,0.817,0.6674889999999999,0.5453385129999999,0.4455415651209999,3.96,15.6816,0.055,0.003025,0.000166375,9.150625e-06,1.0621,1.1280564100000001,1.1981087130610002,1.2725112641420884,1.805,3.258025,0.013585,0.00018455222499999999,2.5071419766249997e-06,3.405952375245062e-08,0.247,0.061009,-0.7809999999999999,0.6099609999999999
182.88,83.91452,21,3.8,1.2,-5.3,0.068,0.0168,-0.3604,-20.139999999999997,0.0816,22.0,484.0,0.5,0.25,0.125,0.034,0.0011560000000000001,3.930400000000001e-05,1.3363360000000004e-06,0.294,0.08643599999999999,0.014,0.00019600000000000002,2.7440000000000003e-06,3.8416000000000005e-08,0.1195,0.01428025,0.0017064898749999998,0.00020392554006249997,0.2584,0.06677056,0.003346,1.1195716e-05,3.7460865736000004e-08,1.2534405675265603e-10,0.239,0.057121,-0.0742,0.00550564
200.66,95.25431999999999,7,1.9,0.1,20.5,0.133,0.0,2.7265,38.949999999999996,0.013300000000000001,26.0,676.0,0.6,0.36,0.216,0.0798,0.006368039999999999,0.000508169592,4.0551933441599994e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.1434,0.02056356,0.0029488145040000003,0.0004228599998736,0.2527,0.06385728999999998,0.0,0.0,0.0,0.0,0.239,0.057121,0.0,0.0
208.28,104.779752,80,9.3,0.7,-3.5,0.16399999999999998,0.0693,-0.574,-32.550000000000004,0.11479999999999997,23.0,529.0,6.0,36.0,216.0,0.9839999999999999,0.9682559999999998,0.9527639039999997,0.9375196815359995,7.92,62.7264,0.099,0.009801,0.0009702990000000001,9.605960100000002e-05,0.948,0.898704,0.8519713919999999,0.8076688796159999,1.5252,2.32623504,0.015642,0.00024467216399999997,3.827161989287999e-06,5.986446783644288e-08,0.158,0.024964,-0.34650000000000003,0.12006225000000002
215.9,130.63449599999998,9,1.6,0.2,-2.9,0.18600000000000005,0.0424,-0.5394000000000001,-4.64,0.03720000000000001,21.0,441.0,2.8,7.839999999999999,21.951999999999995,0.5208000000000002,0.27123264000000014,0.1412579589120001,0.07356714500136967,1.908,3.6404639999999997,0.212,0.044944,0.009528127999999999,0.0020199631359999995,0.42,0.17639999999999997,0.07408799999999999,0.031116959999999992,0.2976000000000001,0.08856576000000005,0.031799999999999995,0.0010112399999999996,3.2157431999999985e-05,1.0226063375999994e-06,0.15,0.0225,-0.6148,0.37797904000000004
210.82,115.66596,74,3.8,0.3,-2.3,0.173,0.030899999999999997,-0.3978999999999999,-8.739999999999998,0.051899999999999995,23.0,529.0,3.4,11.559999999999999,39.303999999999995,0.5882,0.3459792399999999,0.20350498896799993,0.11970163451097755,7.622,58.094884,0.103,0.010608999999999999,0.0010927269999999997,0.00011255088099999996,0.49979999999999997,0.24980003999999997,0.12485005999199998,0.06240005998400159,0.6573999999999999,0.4321747599999998,0.015140999999999998,0.00022924988099999995,3.4710724482209986e-06,5.2555507938514136e-08,0.147,0.021608999999999996,-0.23689999999999997,0.05612160999999999
198.12,97.52228,47,5.3,1.2,5.6,0.145,0.042,0.8119999999999999,29.679999999999996,0.174,27.0,729.0,3.2,10.240000000000002,32.76800000000001,0.46399999999999997,0.21529599999999996,0.09989734399999997,0.046352367615999986,1.6450000000000002,2.706025000000001,0.035,0.0012250000000000002,4.287500000000001e-05,1.5006250000000006e-06,0.544,0.29593600000000003,0.16098918400000004,0.08757811609600002,0.7685,0.5905922499999999,0.005950000000000001,3.540250000000001e-05,2.1064487500000012e-07,1.253337006250001e-09,0.17,0.028900000000000006,0.196,0.038416000000000006
190.5,77.11064,4,0.8,0.8,-14.6,0.041,0.016800000000000002,-0.5986,-11.68,0.0328,22.0,484.0,0.8,0.6400000000000001,0.5120000000000001,0.0328,0.0010758400000000002,3.528755200000001e-05,1.1574317056000005e-06,0.084,0.007056000000000001,0.021,0.00044100000000000004,9.261000000000002e-06,1.9448100000000006e-07,0.052000000000000005,0.0027040000000000007,0.00014060800000000005,7.311616000000003e-06,0.0328,0.0010758400000000002,0.0013650000000000001,1.8632250000000003e-06,2.5433021250000008e-09,3.4716074006250013e-12,0.065,0.0042250000000000005,-0.30660000000000004,0.09400356000000003
190.5,86.18248,6,3.3,2.2,-26.5,0.14800000000000002,0.0,-3.9220000000000006,-87.44999999999999,0.32560000000000006,24.0,576.0,2.0,4.0,8.0,0.29600000000000004,0.08761600000000003,0.025934336000000013,0.007676563456000005,0.0,0.0,0.0,0.0,0.0,0.0,0.324,0.104976,0.034012224,0.011019960576,0.48840000000000006,0.23853456000000006,0.0,0.0,0.0,0.0,0.162,0.026244,-0.0,0.0
208.28,111.13004,46,2.7,0.3,-13.0,0.16899999999999998,0.0165,-2.1969999999999996,-35.1,0.050699999999999995,23.0,529.0,1.8,3.24,5.832000000000001,0.30419999999999997,0.09253763999999998,0.02814995008799999,0.008563214816769596,2.53,6.400899999999999,0.055,0.003025,0.000166375,9.150625e-06,0.2808,0.07884864,0.022140698112,0.0062171080298496,0.4563,0.20820968999999998,0.00858,7.361640000000001e-05,6.316287120000001e-07,5.419374348960001e-09,0.156,0.024336,-0.715,0.5112249999999999
185.42,81.64656,15,2.8,0.6,-4.7,0.062,0.0192,-0.2914,-13.16,0.0372,30.0,900.0,0.6,0.36,0.216,0.0372,0.0013838399999999997,5.1478847999999984e-05,1.915013145599999e-06,0.48,0.2304,0.032,0.001024,3.2768e-05,1.0485760000000002e-06,0.16140000000000002,0.026049960000000004,0.004204463544000001,0.0006786004160016002,0.17359999999999998,0.03013695999999999,0.008608000000000001,7.409766400000002e-05,6.378326917120003e-07,5.4904638102568994e-09,0.269,0.07236100000000001,-0.1504,0.02262016
175.26,74.84268,4,1.8,0.8,2.7,0.105,0.0696,0.28350000000000003,4.86,0.084,24.0,576.0,1.0,1.0,1.0,0.105,0.011024999999999998,0.0011576249999999998,0.00012155062499999997,0.348,0.12110399999999999,0.087,0.007568999999999999,0.0006585029999999998,5.728976099999998e-05,0.192,0.036864,0.007077888,0.001358954496,0.189,0.035721,0.016704,0.000279023616,4.660810481664001e-06,7.785417828571546e-08,0.192,0.036864,0.2349,0.05517801
213.36,111.13004,33,1.2,0.1,-12.8,0.165,0.0094,-2.112,-15.36,0.0165,24.0,576.0,1.7,2.8899999999999997,4.912999999999999,0.2805,0.07868025000000002,0.02206981012500001,0.006190581740062503,3.102,9.622404,0.094,0.008836,0.000830584,7.8074896e-05,0.187,0.034969,0.006539203,0.0012228309610000001,0.198,0.039204,0.01034,0.0001069156,1.105507304e-06,1.1430945523360001e-08,0.11,0.0121,-1.2032,1.44769024
195.58,92.98636,54,5.4,0.9,-5.5,0.065,0.032400000000000005,-0.35750000000000004,-29.700000000000003,0.0585,26.0,676.0,1.3,1.6900000000000002,2.1970000000000005,0.0845,0.007140250000000001,0.0006033511250000001,5.098317006250001e-05,1.9440000000000002,3.7791360000000007,0.036000000000000004,0.0012960000000000003,4.6656000000000015e-05,1.6796160000000008e-06,0.2392,0.05721664,0.013686220288,0.0032737438928896,0.35100000000000003,0.12320100000000002,0.0066240000000000005,4.387737600000001e-05,2.906437386240001e-07,1.9252241246453767e-09,0.184,0.033856,-0.198,0.039204
203.2,89.811216,37,2.1,0.3,-4.8,0.145,0.022799999999999997,-0.696,-10.08,0.0435,21.0,441.0,1.5,2.25,3.375,0.21749999999999997,0.04730624999999999,0.010289109374999996,0.002237881289062499,2.812,7.907343999999999,0.076,0.005776,0.000438976,3.3362176e-05,0.22799999999999998,0.05198399999999999,0.011852351999999997,0.002702336255999999,0.3045,0.09272024999999999,0.011552,0.000133448704,1.5415994286079999e-06,1.7808556599279613e-08,0.152,0.023104,-0.36479999999999996,0.13307903999999998
195.58,92.98636,82,13.4,2.6,-2.0,0.109,0.1196,-0.218,-26.8,0.2834,21.0,441.0,4.0,16.0,64.0,0.436,0.190096,0.08288185599999999,0.036136489215999996,3.772,14.227984,0.046,0.002116,9.733599999999999e-05,4.4774559999999995e-06,0.844,0.712336,0.601211584,0.5074225768959999,1.4606000000000001,2.1333523600000004,0.009706,9.420643599999999e-05,9.143676678159999e-07,8.874852583822094e-09,0.211,0.044521,-0.092,0.008464
218.44,126.098576,70,7.1,0.7,-2.6,0.13699999999999998,0.08399999999999999,-0.35619999999999996,-18.46,0.09589999999999999,22.0,484.0,3.5,12.25,42.875,0.4794999999999999,0.22992024999999994,0.11024675987499995,0.052863321360062464,8.4,70.56,0.12,0.0144,0.001728,0.00020736,0.812,0.659344,0.5353873280000001,0.43473451033600014,0.9726999999999998,0.9461452899999996,0.02784,0.0007750656,2.1577826304e-05,6.0072668430336e-07,0.232,0.053824000000000004,-0.312,0.097344
187.96,83.91452,48,4.8,2.1,-2.1,0.059,0.0609,-0.1239,-10.08,0.1239,27.0,729.0,1.0,1.0,1.0,0.059,0.0034809999999999997,0.00020537899999999997,1.2117360999999999e-05,1.3920000000000001,1.9376640000000003,0.029,0.0008410000000000001,2.4389000000000003e-05,7.072810000000001e-07,0.161,0.025921000000000003,0.004173281000000001,0.0006718982410000002,0.28319999999999995,0.08020223999999997,0.004669,2.1799561000000004e-05,1.0178215030900002e-07,4.752208597927211e-10,0.161,0.025921000000000003,-0.0609,0.0037088100000000003
195.58,95.25431999999999,78,11.7,4.0,5.6,0.075,0.112,0.42,65.52,0.3,33.0,1089.0,3.0,9.0,27.0,0.22499999999999998,0.05062499999999999,0.011390624999999996,0.0025628906249999988,2.184,4.769856000000001,0.028,0.0007840000000000001,2.1952000000000003e-05,6.146560000000001e-07,0.41700000000000004,0.17388900000000004,0.07251171300000002,0.03023738432100001,0.8775,0.7700062499999999,0.0038920000000000005,1.5147664000000004e-05,5.8954708288000024e-08,2.2945172465689613e-10,0.139,0.019321000000000005,0.1568,0.02458624
205.74,99.79024,5,1.8,0.0,-41.8,0.375,0.0,-15.674999999999999,-75.24,0.0,20.0,400.0,2.0,4.0,8.0,0.75,0.5625,0.421875,0.31640625,0.8,0.6400000000000001,0.16,0.0256,0.004096000000000001,0.0006553600000000001,0.308,0.094864,0.029218112,0.008999178496,0.675,0.45562500000000006,0.02464,0.0006071296,1.4959673343999998e-05,3.6860635119615993e-07,0.154,0.023716,-6.688,44.729344
205.74,115.66596,82,7.4,0.9,2.2,0.111,0.048600000000000004,0.24420000000000003,16.28,0.0999,35.0,1225.0,2.4,5.76,13.824,0.26639999999999997,0.07096895999999998,0.018906130943999993,0.005036593283481597,4.428000000000001,19.607184000000007,0.054000000000000006,0.0029160000000000006,0.00015746400000000006,8.503056000000005e-06,0.504,0.254016,0.12802406400000002,0.06452412825600001,0.8214,0.67469796,0.011340000000000001,0.00012859560000000003,1.4582741040000004e-06,1.6536828339360007e-08,0.21,0.04409999999999999,0.11880000000000002,0.014113440000000003
187.96,86.18248,72,4.7,1.8,10.4,0.079,0.0666,0.8216,48.88,0.1422,29.0,841.0,1.5,2.25,3.375,0.1185,0.01404225,0.0016640066249999999,0.00019718478506249997,2.6640000000000006,7.096896000000003,0.037000000000000005,0.0013690000000000004,5.0653000000000025e-05,1.8741610000000012e-06,0.267,0.071289,0.019034163000000003,0.005082121521000001,0.3713,0.13786369,0.006586000000000002,4.337539600000002e-05,2.856703580560002e-07,1.881424978156818e-09,0.17800000000000002,0.031684000000000004,0.3848000000000001,0.14807104000000007
205.74,108.86208,27,2.4,0.2,-11.2,0.179,0.0218,-2.0048,-26.88,0.0358,34.0,1156.0,2.4,5.76,13.824,0.4296,0.18455616,0.079285326336,0.034060976193945595,2.943,8.661249,0.109,0.011881,0.0012950289999999998,0.00014115816099999999,0.3048,0.09290304,0.028316846592000004,0.008630974841241602,0.4296,0.18455616,0.013843,0.00019162864899999998,2.6527153881069997e-06,3.6721539117565193e-08,0.127,0.016129,-1.2207999999999999,1.4903526399999998
203.2,99.79024,61,11.7,2.2,4.1,0.15,0.1408,0.6149999999999999,47.96999999999999,0.33,20.0,400.0,5.3,28.09,148.87699999999998,0.7949999999999999,0.6320249999999998,0.5024598749999998,0.3994556006249998,3.904,15.241216,0.064,0.004096,0.000262144,1.6777216000000003e-05,1.1925,1.4220562499999998,1.6958020781249996,2.0222439781640618,1.755,3.0800249999999996,0.014400000000000001,0.00020736000000000005,2.985984000000001e-06,4.299816960000002e-08,0.225,0.050625,0.26239999999999997,0.06885375999999999
198.12,92.98636,22,3.6,0.5,-4.2,0.106,0.009000000000000001,-0.4452,-15.120000000000001,0.053,21.0,441.0,1.0,1.0,1.0,0.106,0.011236,0.0011910159999999998,0.00012624769599999997,0.396,0.156816,0.018000000000000002,0.00032400000000000007,5.832000000000002e-06,1.0497600000000005e-07,0.196,0.038416000000000006,0.007529536000000002,0.0014757890560000003,0.3816,0.14561856,0.0035280000000000008,1.2446784000000005e-05,4.391225395200003e-08,1.5492243194265614e-10,0.196,0.038416000000000006,-0.07560000000000001,0.005715360000000002
213.36,108.86208,21,2.0,0.2,11.8,0.14300000000000002,0.028600000000000004,1.6874000000000002,23.6,0.028600000000000004,25.0,625.0,1.3,1.6900000000000002,2.1970000000000005,0.18590000000000004,0.034558810000000016,0.006424482779000005,0.001194311348616101,3.003,9.018009000000001,0.14300000000000002,0.020449000000000005,0.002924207000000001,0.0004181616010000002,0.2041,0.04165681,0.008502154921,0.0017352898193761,0.28600000000000003,0.08179600000000002,0.022451000000000002,0.0005040474010000001,1.1316368199851003e-05,2.540637824548549e-07,0.157,0.024649,1.6874000000000002,2.8473187600000007
200.66,90.7184,82,8.7,1.4,0.2,0.07200000000000001,0.0574,0.014400000000000003,1.74,0.1008,33.0,1089.0,2.3,5.289999999999999,12.166999999999996,0.1656,0.02742336,0.004541308416,0.0007520406736896,3.362,11.303044,0.041,0.0016810000000000002,6.892100000000001e-05,2.8257610000000005e-06,0.40249999999999997,0.16200624999999996,0.06520751562499998,0.02624602503906249,0.6264000000000001,0.3923769600000001,0.007175,5.1480625e-05,3.69373484375e-07,2.6502547503906248e-09,0.175,0.030624999999999996,0.0082,6.724000000000001e-05
195.58,81.19296800000002,82,16.4,3.0,-5.2,0.08199999999999999,0.10500000000000001,-0.42639999999999995,-85.28,0.24599999999999997,23.0,529.0,3.9,15.209999999999999,59.318999999999996,0.3198,0.10227203999999998,0.03270659839199999,0.010459570165761597,2.87,8.2369,0.035,0.0012250000000000002,4.287500000000001e-05,1.5006250000000006e-06,0.7761,0.60233121,0.467469252081,0.3628028865400641,1.3447999999999998,1.8084870399999995,0.006965000000000001,4.851122500000001e-05,3.3788068212500014e-07,2.353338951000626e-09,0.199,0.039601000000000004,-0.18200000000000002,0.03312400000000001
